,id,name,movie_id,movie_title,gender,position
2335,2335,liddy,150,nixon,,
2336,2336,manolo,150,nixon,,
2337,2337,mao,150,nixon,,
2338,2338,mitch,150,nixon,,
2339,2339,mitchell,150,nixon,False,6.0
2340,2340,nixon,150,nixon,False,1.0
2341,2341,pat,150,nixon,True,2.0
2342,2342,richard,150,nixon,,
2343,2343,rockefeller,150,nixon,False,19.0
2344,2344,sandy,150,nixon,,
2345,2345,student 2,150,nixon,,
2346,2346,sturgis,150,nixon,,
2347,2347,tolson,150,nixon,,
2348,2348,young woman,150,nixon,,
2349,2349,ziegler,150,nixon,,
2350,2350,bell,151,no country for old men,False,1.0
2351,2351,carla jean,151,no country for old men,True,5.0
2352,2352,chigurh,151,no country for old men,False,2.0
2353,2353,clerk,151,no country for old men,,
2354,2354,driver,151,no country for old men,,
2355,2355,ellis,151,no country for old men,False,8.0
2356,2356,loretta,151,no country for old men,,
2357,2357,man,151,no country for old men,,
2358,2358,man at chair,151,no country for old men,,
2359,2359,molly,151,no country for old men,,
2360,2360,moss,151,no country for old men,False,3.0
2361,2361,mother,151,no country for old men,,
2362,2362,official,151,no country for old men,,
2363,2363,proprietor,151,no country for old men,False,17.0
2364,2364,roscoe,151,no country for old men,,
2365,2365,wells,151,no country for old men,False,4.0
2366,2366,wendell,151,no country for old men,False,6.0
2367,2367,woman,151,no country for old men,,
2368,2368,ballard,152,nurse betty,False,8.0
2369,2369,betty,152,nurse betty,True,2.0
2370,2370,blake,152,nurse betty,,
2371,2371,charlie,152,nurse betty,False,1.0
2372,2372,chief nurse,152,nurse betty,,
2373,2373,darlene,152,nurse betty,,
2374,2374,del,152,nurse betty,False,5.0
2375,2375,doctor,152,nurse betty,,
2376,2376,duane,152,nurse betty,,
2377,2377,elizabeth,152,nurse betty,,
2378,2378,ellen,152,nurse betty,True,13.0
2379,2379,george,152,nurse betty,M,
2380,2380,guard,152,nurse betty,,
2381,2381,jerrold,152,nurse betty,,
2382,2382,joyce,152,nurse betty,,
2383,2383,lonnie,152,nurse betty,,
2384,2384,lyla,152,nurse betty,True,9.0
2385,2385,mercedes,152,nurse betty,,
2386,2386,rosa,152,nurse betty,True,6.0
2387,2387,roy,152,nurse betty,False,7.0
2388,2388,sue ann,152,nurse betty,True,10.0
2389,2389,wesley,152,nurse betty,False,3.0
2390,2390,big dan,153,"o brother, where art thou?",,
2391,2391,cooley,153,"o brother, where art thou?",,
2392,2392,delmar,153,"o brother, where art thou?",False,3.0
2393,2393,eckard,153,"o brother, where art thou?",,
2394,2394,everett,153,"o brother, where art thou?",False,1.0
2395,2395,french,153,"o brother, where art thou?",,
2396,2396,junior,153,"o brother, where art thou?",,
2397,2397,man,153,"o brother, where art thou?",,
2398,2398,middle,153,"o brother, where art thou?",,
2399,2399,pappy,153,"o brother, where art thou?",,
2400,2400,penny,153,"o brother, where art thou?",True,5.0
2401,2401,pete,153,"o brother, where art thou?",False,2.0
2402,2402,proprietor,153,"o brother, where art thou?",,
2403,2403,spivey,153,"o brother, where art thou?",,
2404,2404,youngest,153,"o brother, where art thou?",,
2405,2405,byron,154,an officer and a gentleman,False,4.0
2406,2406,casey,154,an officer and a gentleman,,
2407,2407,esther,154,an officer and a gentleman,,
2408,2408,foley,154,an officer and a gentleman,False,7.0
2409,2409,group,154,an officer and a gentleman,,
2410,2410,joe,154,an officer and a gentleman,,
2411,2411,lynette,154,an officer and a gentleman,True,5.0
2412,2412,paula,154,an officer and a gentleman,True,2.0
2413,2413,perryman,154,an officer and a gentleman,,
2414,2414,sid,154,an officer and a gentleman,False,3.0
2415,2415,zack,154,an officer and a gentleman,False,1.0
2416,2416,burnham,155,panic room,False,3.0
2417,2417,cop 1,155,panic room,,
2418,2418,evan,155,panic room,,
2419,2419,junior,155,panic room,False,5.0
2420,2420,lydia,155,panic room,,
2421,2421,meg,155,panic room,True,1.0
2422,2422,raoul,155,panic room,False,4.0
2423,2423,sarah,155,panic room,True,2.0
2424,2424,alma,156,panther,,
2425,2425,beefy cop,156,panther,,
2426,2426,bobby,156,panther,,
2427,2427,bobby seale,156,panther,,
2428,2428,brimmer,156,panther,False,3.0
2429,2429,cy,156,panther,False,5.0
2430,2430,dorsett,156,panther,,
2431,2431,eldridge,156,panther,,
2432,2432,garry,156,panther,,
2433,2433,gene,156,panther,,
2434,2434,hoover,156,panther,,
2435,2435,huey,156,panther,False,6.0
2436,2436,judge,156,panther,False,1.0
2437,2437,rita,156,panther,,
2438,2438,rodgers,156,panther,,
2439,2439,rose,156,panther,,
2440,2440,roy,156,panther,,
2441,2441,sabu,156,panther,,
2442,2442,tyrone,156,panther,False,2.0
2443,2443,anne,157,the patriot,,
2444,2444,billings,157,the patriot,,
2445,2445,charlotte,157,the patriot,,
2446,2446,continental sergeant,157,the patriot,,
2447,2447,cornwallis,157,the patriot,False,9.0
2448,2448,gabriel,157,the patriot,False,2.0
2449,2449,lee,157,the patriot,,
2450,2450,major halbert,157,the patriot,,
2451,2451,margaret,157,the patriot,,
2452,2452,marion,157,the patriot,M,
2453,2453,nathan,157,the patriot,,
2454,2454,rev. oliver,157,the patriot,,
2455,2455,robinson,157,the patriot,,
2456,2456,susan,157,the patriot,,
2457,2457,tarleton,157,the patriot,,
2458,2458,thomas,157,the patriot,,
2459,2459,washington,157,the patriot,,
2460,2460,ellie,158,pet sematary,True,7.0
2461,2461,jud,158,pet sematary,False,2.0
2462,2462,louis,158,pet sematary,False,1.0
2463,2463,pascow,158,pet sematary,,
2464,2464,rachel,158,pet sematary,True,3.0
2465,2465,anamaria,159,pirates of the caribbean,,
2466,2466,barbossa,159,pirates of the caribbean,False,
2467,2467,elizabeth,159,pirates of the caribbean,True,
2468,2468,gibbs,159,pirates of the caribbean,,
2469,2469,gillette,159,pirates of the caribbean,,
2470,2470,jack,159,pirates of the caribbean,False,1000.0
2471,2471,mullroy,159,pirates of the caribbean,,
2472,2472,murtogg,159,pirates of the caribbean,,
2473,2473,norrington,159,pirates of the caribbean,,
2474,2474,pintel,159,pirates of the caribbean,,
2475,2475,swann,159,pirates of the caribbean,,
2476,2476,will,159,pirates of the caribbean,M,
2477,2477,argon,160,plastic man,,
2478,2478,kid,160,plastic man,,
2479,2479,litterbug,160,plastic man,,
2480,2480,nebbleman,160,plastic man,,
2481,2481,o'brien,160,plastic man,M,
2482,2482,poppy,160,plastic man,,
2483,2483,sim,160,plastic man,,
2484,2484,susan,160,plastic man,F,
2485,2485,anne,161,platinum blonde,F,
2486,2486,bingy,161,platinum blonde,,
2487,2487,conroy,161,platinum blonde,False,6.0
2488,2488,dawson,161,platinum blonde,False,9.0
2489,2489,gallagher,161,platinum blonde,True,1.0
2490,2490,grayson,161,platinum blonde,False,5.0
2491,2491,hank,161,platinum blonde,,
2492,2492,miss wilson,161,platinum blonde,,
2493,2493,mrs. schuyler,161,platinum blonde,,
2494,2494,smythe,161,platinum blonde,,
2495,2495,stew,161,platinum blonde,False,2.0
2496,2496,betty,162,pleasantville,True,4.0
2497,2497,biff,162,pleasantville,,
2498,2498,big bob,162,pleasantville,,
2499,2499,bob,162,pleasantville,False,6.0
2500,2500,boy,162,pleasantville,,
2501,2501,dan,162,pleasantville,,
2502,2502,david,162,pleasantville,False,1.0
2503,2503,dick van dyke,162,pleasantville,M,
2504,2504,george,162,pleasantville,False,3.0
2505,2505,howard,162,pleasantville,,
2506,2506,jennifer,162,pleasantville,True,2.0
2507,2507,margaret,162,pleasantville,True,8.0
2508,2508,mark,162,pleasantville,,
2509,2509,mr. johnson,162,pleasantville,,
2510,2510,mr. simpson,162,pleasantville,,
2511,2511,barry,163,punch-drunk love,False,1.0
2512,2512,check out girl,163,punch-drunk love,,
2513,2513,customer,163,punch-drunk love,,
2514,2514,david,163,punch-drunk love,False,31.0
2515,2515,dean,163,punch-drunk love,,
2516,2516,elizabeth,163,punch-drunk love,True,16.0
2517,2517,karen,163,punch-drunk love,,
2518,2518,kathleen,163,punch-drunk love,True,11.0
2519,2519,lance,163,punch-drunk love,False,5.0
2520,2520,latisha,163,punch-drunk love,,
2521,2521,lena,163,punch-drunk love,True,4.0
2522,2522,manager,163,punch-drunk love,False,36.0
2523,2523,operator,163,punch-drunk love,,
2524,2524,operator girl,163,punch-drunk love,True,
2525,2525,operator voice,163,punch-drunk love,,
2526,2526,sexy voice,163,punch-drunk love,,
2527,2527,voice,163,punch-drunk love,,
2528,2528,walter,163,punch-drunk love,,
2529,2529,abbe du maupas,164,quills,,
2530,2530,charlotte,164,quills,,
2531,2531,cleante,164,quills,,
2532,2532,coulmier,164,quills,False,3.0
2533,2533,delbenè,164,quills,,
2534,2534,horseman,164,quills,,
2535,2535,ingenue,164,quills,,
2536,2536,libertine,164,quills,,
2537,2537,madame leclerc,164,quills,,
2538,2538,madeleine,164,quills,True,2.0
2539,2539,monsieur prouix,164,quills,,
2540,2540,napoleon,164,quills,,
2541,2541,renee pelagie,164,quills,True,8.0
2542,2542,royer-collard,164,quills,False,4.0
2543,2543,simone,164,quills,,
2544,2544,the marquis,164,quills,False,1.0
2545,2545,valcour,164,quills,,
2546,2546,carole lombard,165,rko 281,True,10.0
2547,2547,hearst,165,rko 281,False,2.0
2548,2548,joseph cotton,165,rko 281,,
2549,2549,louella,165,rko 281,,
2550,2550,mank,165,rko 281,False,4.0
2551,2551,marion,165,rko 281,True,3.0
2552,2552,mayer,165,rko 281,,
2553,2553,paul stewart,165,rko 281,,
2554,2554,schaefer,165,rko 281,False,6.0
2555,2555,shop owner,165,rko 281,,
2556,2556,toland,165,rko 281,,
2557,2557,welles,165,rko 281,False,1.0
2558,2558,1st deputy,166,raging bull,,
2559,2559,como,166,raging bull,,
2560,2560,eagan,166,raging bull,,
2561,2561,irma,166,raging bull,,
2562,2562,j.r.,166,raging bull,,
2563,2563,jake,166,raging bull,False,1.0
2564,2564,joey,166,raging bull,False,3.0
2565,2565,reporter,166,raging bull,,
2566,2566,salvy,166,raging bull,,
2567,2567,tommy,166,raging bull,,
2568,2568,tony,166,raging bull,,
2569,2569,vickie,166,raging bull,True,2.0
2570,2570,baby sitter,167,rear window,,
2571,2571,bryce,167,rear window,,
2572,2572,doyle,167,rear window,False,3.0
2573,2573,gunnison,167,rear window,,
2574,2574,jeff,167,rear window,False,1.0
2575,2575,lisa,167,rear window,True,2.0
2576,2576,mrs. doyle,167,rear window,,
2577,2577,police,167,rear window,,
2578,2578,stella,167,rear window,True,4.0
2579,2579,thorwald,167,rear window,,
2580,2580,buzz,168,rebel without a cause,,
2581,2581,chief,168,rebel without a cause,,
2582,2582,crunch,168,rebel without a cause,,
2583,2583,father,168,rebel without a cause,False,7.0
2584,2584,gene,168,rebel without a cause,,
2585,2585,jim,168,rebel without a cause,False,1.0
2586,2586,judy,168,rebel without a cause,True,2.0
2587,2587,judy's father,168,rebel without a cause,,
2588,2588,moose,168,rebel without a cause,,
2589,2589,mother,168,rebel without a cause,True,8.0
2590,2590,negro woman,168,rebel without a cause,,
2591,2591,officer,168,rebel without a cause,,
2592,2592,plato,168,rebel without a cause,False,3.0
2593,2593,ray,168,rebel without a cause,False,10.0
2594,2594,sergeant,168,rebel without a cause,,
2595,2595,ashley,169,reindeer games,True,13.0
2596,2596,gabriel,169,reindeer games,False,17.0
2597,2597,jack bangs,169,reindeer games,,
2598,2598,jumpy,169,reindeer games,,
2599,2599,merlin,169,reindeer games,,
2600,2600,nick,169,reindeer games,False,2.0
2601,2601,old timer,169,reindeer games,,
2602,2602,pug,169,reindeer games,,
2603,2603,rudy,169,reindeer games,False,1.0
2604,2604,teen clerk,169,reindeer games,,
2605,2605,waitress,169,reindeer games,,
2606,2606,young governor,169,reindeer games,,
2607,2607,zook,169,reindeer games,,
2608,2608,cop,170,reservoir dogs,,
2609,2609,eddie,170,reservoir dogs,False,4.0
2610,2610,freddy,170,reservoir dogs,False,2.0
2611,2611,holdaway,170,reservoir dogs,False,9.0
2612,2612,joe,170,reservoir dogs,False,6.0
2613,2613,marvin,170,reservoir dogs,,
2614,2614,mr. blonde,170,reservoir dogs,,
2615,2615,mr. brown,170,reservoir dogs,,
2616,2616,mr. orange,170,reservoir dogs,False,2.0
2617,2617,mr. pink,170,reservoir dogs,False,5.0
2618,2618,mr. white,170,reservoir dogs,False,1.0
2619,2619,nice guy eddie,170,reservoir dogs,,
2620,2620,vic,170,reservoir dogs,,
2621,2621,clay,171,roughshod,False,1.0
2622,2622,clayton,171,roughshod,,
2623,2623,elaine,171,roughshod,,
2624,2624,fowler,171,roughshod,,
2625,2625,gardner,171,roughshod,,
2626,2626,graham,171,roughshod,,
2627,2627,helen,171,roughshod,True,6.0
2628,2628,lednov,171,roughshod,,
2629,2629,mary,171,roughshod,True,2.0
2630,2630,mccall,171,roughshod,,
2631,2631,mrs. wyatt,171,roughshod,,
2632,2632,steve,171,roughshod,False,3.0
2633,2633,wyatt,171,roughshod,,
2634,2634,alex,172,scary movie 2,,
2635,2635,brenda,172,scary movie 2,,
2636,2636,buddy,172,scary movie 2,False,21.0
2637,2637,cindy,172,scary movie 2,True,19.0
2638,2638,dwight,172,scary movie 2,False,27.0
2639,2639,father mcfeely,172,scary movie 2,,
2640,2640,hanson,172,scary movie 2,,
2641,2641,harris,172,scary movie 2,,
2642,2642,mcfeely,172,scary movie 2,,
2643,2643,mother,172,scary movie 2,,
2644,2644,professor,172,scary movie 2,False,26.0
2645,2645,ray,172,scary movie 2,,
2646,2646,shorty,172,scary movie 2,False,20.0
2647,2647,theo,172,scary movie 2,,
2648,2648,tommy,172,scary movie 2,,
2649,2649,birdie,173,serial mom,,
2650,2650,chip,173,serial mom,,
2651,2651,dad,173,serial mom,False,
2652,2652,det. bradford,173,serial mom,,
2653,2653,det. moore,173,serial mom,,
2654,2654,dottie,173,serial mom,True,10.0
2655,2655,marvin,173,serial mom,,
2656,2656,misty,173,serial mom,,
2657,2657,mom,173,serial mom,True,
2658,2658,mr. nazlerod,173,serial mom,,
2659,2659,mr. sterner,173,serial mom,,
2660,2660,mr. stubbins,173,serial mom,,
2661,2661,mrs. ackerman,173,serial mom,,
2662,2662,mrs. jenson,173,serial mom,,
2663,2663,mrs. sterner,173,serial mom,,
2664,2664,scotty,173,serial mom,,
2665,2665,vendor,173,serial mom,,
2666,2666,young man,173,serial mom,,
2667,2667,august,174,the seventh victim,False,1000.0
2668,2668,bruns,174,the seventh victim,,
2669,2669,dr. judd,174,the seventh victim,,
2670,2670,frances,174,the seventh victim,True,3.0
2671,2671,gregory,174,the seventh victim,False,8.0
2672,2672,jacqueline,174,the seventh victim,,
2673,2673,jason,174,the seventh victim,False,6.0
2674,2674,judd,174,the seventh victim,False,1.0
2675,2675,mary,174,the seventh victim,True,4.0
2676,2676,mimi,174,the seventh victim,,
2677,2677,miss gottschalk,174,the seventh victim,,
2678,2678,miss summers,174,the seventh victim,,
2679,2679,mr. bruns,174,the seventh victim,,
2680,2680,mrs. cortez,174,the seventh victim,True,
2681,2681,mrs. lowood,174,the seventh victim,,
2682,2682,mrs. redi,174,the seventh victim,,
2683,2683,mrs. romari,174,the seventh victim,,
2684,2684,nancy,174,the seventh victim,,
2685,2685,radeau,174,the seventh victim,,
2686,2686,romari,174,the seventh victim,,
2687,2687,ann,175,"sex, lies, and videotape",True,2.0
2688,2688,cynthia,175,"sex, lies, and videotape",True,4.0
2689,2689,cytnhia,175,"sex, lies, and videotape",,
2690,2690,doctor,175,"sex, lies, and videotape",M,
2691,2691,graham,175,"sex, lies, and videotape",False,1.0
2692,2692,john,175,"sex, lies, and videotape",False,3.0
2693,2693,mr. miller,175,"sex, lies, and videotape",,
2694,2694,secretary,175,"sex, lies, and videotape",,
2695,2695,voice on phone,175,"sex, lies, and videotape",,
2696,2696,betts,176,shivers,,
2697,2697,boy,176,shivers,,
2698,2698,detective,176,shivers,,
2699,2699,forsythe,176,shivers,,
2700,2700,girl,176,shivers,,
2701,2701,janine,176,shivers,,
2702,2702,mr. spergazzi,176,shivers,,
2703,2703,parkins,176,shivers,,
2704,2704,rollo,176,shivers,False,2.0
2705,2705,st. luc,176,shivers,False,1.0
2706,2706,super,176,shivers,,
2707,2707,tudor,176,shivers,,
2708,2708,ansalong,177,shock treatment,,
2709,2709,audience,177,shock treatment,,
2710,2710,bert,177,shock treatment,,
2711,2711,betty,177,shock treatment,True,7.0
2712,2712,brad,177,shock treatment,,
2713,2713,brad and janet,177,shock treatment,,
2714,2714,dad,177,shock treatment,,
2715,2715,farley,177,shock treatment,,
2716,2716,janet,177,shock treatment,,
2717,2717,kids,177,shock treatment,,
2718,2718,mac,177,shock treatment,,
2719,2719,macy,177,shock treatment,,
2720,2720,mom,177,shock treatment,,
2721,2721,nation,177,shock treatment,,
2722,2722,neely,177,shock treatment,,
2723,2723,oliver,177,shock treatment,False,6.0
2724,2724,oliver and betty,177,shock treatment,,
2725,2725,oscar,177,shock treatment,,
2726,2726,parker,177,shock treatment,,
2727,2727,ralph,177,shock treatment,,
2728,2728,ricky,177,shock treatment,,
2729,2729,teacher,177,shock treatment,,
2730,2730,trio,177,shock treatment,,
2731,2731,cammi,178,sideways,,
2732,2732,christine,178,sideways,,
2733,2733,evelyn,178,sideways,,
2734,2734,gary,178,sideways,,
2735,2735,jack,178,sideways,False,2.0
2736,2736,man,178,sideways,,
2737,2737,maya,178,sideways,True,3.0
2738,2738,miles,178,sideways,False,1.0
2739,2739,phyllis,178,sideways,,
2740,2740,pourer,178,sideways,,
2741,2741,stephanie,178,sideways,,
2742,2742,victoria,178,sideways,True,6.0
2743,2743,bo,179,signs,,
2744,2744,colleen,179,signs,,
2745,2745,crewcut guy,179,signs,,
2746,2746,graham,179,signs,False,1.0
2747,2747,merrill,179,signs,False,2.0
2748,2748,morgan,179,signs,False,3.0
2749,2749,officer paski,179,signs,True,5.0
2750,2750,dawson,180,silverado,,
2751,2751,emmett,180,silverado,False,2.0
2752,2752,ezra,180,silverado,,
2753,2753,hannah,180,silverado,,
2754,2754,hobart,180,silverado,,
2755,2755,j.t.,180,silverado,,
2756,2756,jake,180,silverado,,
2757,2757,kate,180,silverado,,
2758,2758,kelly,180,silverado,,
2759,2759,langston,180,silverado,,
2760,2760,mal,180,silverado,,
2761,2761,mckendrick,180,silverado,,
2762,2762,paden,180,silverado,False,1.0
2763,2763,proprietor,180,silverado,,
2764,2764,rae,180,silverado,,
2765,2765,sheriff cobb,180,silverado,,
2766,2766,stella,180,silverado,True,26.0
2767,2767,detective,181,simone,,
2768,2768,elaine,181,simone,F,
2769,2769,faith,181,simone,,
2770,2770,frank brand,181,simone,,
2771,2771,hal,181,simone,,
2772,2772,hank,181,simone,,
2773,2773,harry,181,simone,,
2774,2774,kent,181,simone,,
2775,2775,lainey,181,simone,,
2776,2776,lawyer,181,simone,,
2777,2777,max,181,simone,,
2778,2778,milton,181,simone,,
2779,2779,nicola,181,simone,,
2780,2780,premiere reporter 2,181,simone,,
2781,2781,security guard,181,simone,,
2782,2782,simone,181,simone,,
2783,2783,simone / viktor,181,simone,,
2784,2784,viktor,181,simone,M,
2785,2785,anna,182,the sixth sense,,
2786,2786,cole,182,the sixth sense,False,2.0
2787,2787,darren's mom,182,the sixth sense,,
2788,2788,lynn,182,the sixth sense,True,3.0
2789,2789,malcolm,182,the sixth sense,False,1.0
2790,2790,man's voice,182,the sixth sense,,
2791,2791,mr. cunningham,182,the sixth sense,,
2792,2792,billy bob,183,slash,,
2793,2793,candy,183,slash,,
2794,2794,carl,183,slash,,
2795,2795,gene,183,slash,,
2796,2796,ian,183,slash,,
2797,2797,jeremiah,183,slash,False,15.0
2798,2798,karen,183,slash,,
2799,2799,keith,183,slash,,
2800,2800,mac,183,slash,False,1.0
2801,2801,ray,183,slash,,
2802,2802,rod,183,slash,,
2803,2803,suzie,183,slash,True,10.0
2804,2804,bill,184,slither,False,2.0
2805,2805,brenda,184,slither,,
2806,2806,butcher,184,slither,,
2807,2807,grant,184,slither,True,5.0
2808,2808,jack,184,slither,,
2809,2809,kylie,184,slither,,
2810,2810,margaret,184,slither,,
2811,2811,shelby,184,slither,,
2812,2812,starla,184,slither,True,5.0
2813,2813,trevor,184,slither,,
2814,2814,wally,184,slither,,
2815,2815,bandit,185,smokey and the bandit,False,1.0
2816,2816,clayton,185,smokey and the bandit,,
2817,2817,cledus,185,smokey and the bandit,False,3.0
2818,2818,dickey,185,smokey and the bandit,,
2819,2819,hot pants,185,smokey and the bandit,,
2820,2820,kate,185,smokey and the bandit,F,
2821,2821,kyle,185,smokey and the bandit,,
2822,2822,owner,185,smokey and the bandit,,
2823,2823,voice,185,smokey and the bandit,,
2824,2824,voice one,185,smokey and the bandit,,
2825,2825,voice two,185,smokey and the bandit,,
2826,2826,waitress,185,smokey and the bandit,,
2827,2827,acosta,186,smokin' aces,,
2828,2828,carruthers,186,smokin' aces,False,2.0
2829,2829,casino employee,186,smokin' aces,,
2830,2830,darwin tremor,186,smokin' aces,,
2831,2831,dr. gill,186,smokin' aces,,
2832,2832,dupree,186,smokin' aces,,
2833,2833,elmore,186,smokin' aces,,
2834,2834,hugo,186,smokin' aces,False,28.0
2835,2835,israel,186,smokin' aces,False,6.0
2836,2836,locke,186,smokin' aces,False,12.0
2837,2837,mecklen,186,smokin' aces,,
2838,2838,messner,186,smokin' aces,False,1.0
2839,2839,padiche,186,smokin' aces,False,29.0
2840,2840,security supervisor,186,smokin' aces,,
2841,2841,serna,186,smokin' aces,False,4.0
2842,2842,sir ivy,186,smokin' aces,,
2843,2843,sykes,186,smokin' aces,True,16.0
2844,2844,watters,186,smokin' aces,True,18.0
2845,2845,wyman,186,smokin' aces,,
2846,2846,gibarian,187,solaris,,
2847,2847,kelvin,187,solaris,False,1.0
2848,2848,rheya,187,solaris,True,2.0
2849,2849,sartorius,187,solaris,,
2850,2850,snow,187,solaris,False,4.0
2851,2851,claire,188,someone to watch over me,True,2.0
2852,2852,ellie,188,someone to watch over me,True,3.0
2853,2853,garber,188,someone to watch over me,,
2854,2854,giddings,188,someone to watch over me,,
2855,2855,koontz,188,someone to watch over me,,
2856,2856,mike,188,someone to watch over me,False,1.0
2857,2857,neil,188,someone to watch over me,,
2858,2858,pretty young thing,188,someone to watch over me,,
2859,2859,t.j.,188,someone to watch over me,,
2860,2860,tommy,188,someone to watch over me,False,11.0
2861,2861,venza,188,someone to watch over me,,
2862,2862,win,188,someone to watch over me,,
2863,2863,adele,189,spider-man,,
2864,2864,ben,189,spider-man,False,5.0
2865,2865,flash,189,spider-man,,
2866,2866,harry,189,spider-man,,
2867,2867,hogan,189,spider-man,,
2868,2868,jameson,189,spider-man,,
2869,2869,leiber,189,spider-man,,
2870,2870,letterman,189,spider-man,,
2871,2871,liz,189,spider-man,F,
2872,2872,marotta,189,spider-man,,
2873,2873,may,189,spider-man,True,6.0
2874,2874,nurse voice,189,spider-man,,
2875,2875,ock,189,spider-man,,
2876,2876,peter,189,spider-man,False,1.0
2877,2877,reiss,189,spider-man,,
2878,2878,roz,189,spider-man,,
2879,2879,spider-man,189,spider-man,False,1.0
2880,2880,thorkel,189,spider-man,,
2881,2881,bagradian,190,stalag 17,,
2882,2882,blondie,190,stalag 17,,
2883,2883,cookie,190,stalag 17,,
2884,2884,duke,190,stalag 17,False,8.0
2885,2885,dunbar,190,stalag 17,,
2886,2886,geneva man,190,stalag 17,,
2887,2887,german lieutenant,190,stalag 17,,
2888,2888,harry,190,stalag 17,False,5.0
2889,2889,hoffy,190,stalag 17,False,6.0
2890,2890,marko,190,stalag 17,,
2891,2891,p.o.w.s,190,stalag 17,,
2892,2892,price,190,stalag 17,False,7.0
2893,2893,schultz,190,stalag 17,,
2894,2894,sefton,190,stalag 17,False,1.0
2895,2895,stosh,190,stalag 17,M,
2896,2896,von scherbach,190,stalag 17,,
2897,2897,b'etor,191,star trek: generations,,
2898,2898,chekov,191,star trek: generations,,
2899,2899,data,191,star trek: generations,False,3.0
2900,2900,demora,191,star trek: generations,,
2901,2901,guinan,191,star trek: generations,True,1000.0
2902,2902,harriman,191,star trek: generations,,
2903,2903,kirk,191,star trek: generations,,
2904,2904,la forge,191,star trek: generations,False,4.0
2905,2905,lursa,191,star trek: generations,,
2906,2906,picard,191,star trek: generations,False,1.0
2907,2907,riker,191,star trek: generations,,
2908,2908,scotty,191,star trek: generations,,
2909,2909,soran,191,star trek: generations,,
2910,2910,troi,191,star trek: generations,,
2911,2911,worf,191,star trek: generations,,
2912,2912,1st officer,192,star trek iii: the search for spock,,
2913,2913,captain,192,star trek iii: the search for spock,,
2914,2914,chekov,192,star trek iii: the search for spock,False,5.0
2915,2915,comm officer,192,star trek iii: the search for spock,,
2916,2916,david,192,star trek iii: the search for spock,False,9.0
2917,2917,esteban,192,star trek iii: the search for spock,,
2918,2918,kirk,192,star trek iii: the search for spock,False,1.0
2919,2919,kruge,192,star trek iii: the search for spock,,
2920,2920,lieutenant,192,star trek iii: the search for spock,,
2921,2921,maltz,192,star trek iii: the search for spock,,
2922,2922,morrow,192,star trek iii: the search for spock,,
2923,2923,saavik,192,star trek iii: the search for spock,True,8.0
2924,2924,sarek,192,star trek iii: the search for spock,False,33.0
2925,2925,scotty,192,star trek iii: the search for spock,,
2926,2926,spock,192,star trek iii: the search for spock,,
2927,2927,styles,192,star trek iii: the search for spock,,
2928,2928,sulu,192,star trek iii: the search for spock,False,6.0
2929,2929,torg,192,star trek iii: the search for spock,,
2930,2930,uhura,192,star trek iii: the search for spock,,
2931,2931,woman,192,star trek iii: the search for spock,,
2932,2932,bones,193,star trek: the wrath of khan,M,
2933,2933,carol,193,star trek: the wrath of khan,,
2934,2934,chekov,193,star trek: the wrath of khan,,
2935,2935,david,193,star trek: the wrath of khan,False,9.0
2936,2936,joachim,193,star trek: the wrath of khan,,
2937,2937,khan,193,star trek: the wrath of khan,,
2938,2938,kirk,193,star trek: the wrath of khan,False,1.0
2939,2939,preston,193,star trek: the wrath of khan,,
2940,2940,saavik,193,star trek: the wrath of khan,True,11.0
2941,2941,scotty,193,star trek: the wrath of khan,,
2942,2942,scotty's voice,193,star trek: the wrath of khan,,
2943,2943,spock,193,star trek: the wrath of khan,False,2.0
2944,2944,spock's voice,193,star trek: the wrath of khan,,
2945,2945,sulu,193,star trek: the wrath of khan,,
2946,2946,terrell,193,star trek: the wrath of khan,,
2947,2947,uhura,193,star trek: the wrath of khan,,
2948,2948,uhura's voice,193,star trek: the wrath of khan,,
2949,2949,amanda,194,star trek iv: the voyage home,,
2950,2950,bob,194,star trek iv: the voyage home,,
2951,2951,bones,194,star trek iv: the voyage home,False,3.0
2952,2952,captain,194,star trek iv: the voyage home,,
2953,2953,chekov,194,star trek iv: the voyage home,,
2954,2954,council president,194,star trek iv: the voyage home,,
2955,2955,doctor,194,star trek iv: the voyage home,,
2956,2956,fbi agent,194,star trek iv: the voyage home,,
2957,2957,gillian,194,star trek iv: the voyage home,True,9.0
2958,2958,kirk,194,star trek iv: the voyage home,False,1.0
2959,2959,klingon ambassador,194,star trek iv: the voyage home,,
2960,2960,morrow,194,star trek iv: the voyage home,,
2961,2961,nichols,194,star trek iv: the voyage home,,
2962,2962,pilot,194,star trek iv: the voyage home,,
2963,2963,saavik,194,star trek iv: the voyage home,,
2964,2964,sarek,194,star trek iv: the voyage home,,
2965,2965,science officer,194,star trek iv: the voyage home,,
2966,2966,scotty,194,star trek iv: the voyage home,False,4.0
2967,2967,spock,194,star trek iv: the voyage home,False,2.0
2968,2968,sulu,194,star trek iv: the voyage home,,
2969,2969,the boy,194,star trek iv: the voyage home,,
2970,2970,uhura,194,star trek iv: the voyage home,,
2971,2971,anij,195,star trek: insurrection,True,9.0
2972,2972,artim,195,star trek: insurrection,False,13.0
2973,2973,crusher,195,star trek: insurrection,,
2974,2974,data,195,star trek: insurrection,False,3.0
